똥꼬 확 찢어브릴라 ㅎㅎ 얼렁 꺼져라 알짱대지좀말고	클라인펠터 증후군 같네요.	0	0	NORMAL	[무해] -> 의학 용어	악플/욕설
울산에 대학병원 1개 밖에 없는데 울산대학병원 ㅋㅋㅋㅋㅋ 그런데 울산의 한 대학병원이라 적어놨네 ㅋㅋㅋㅋㅋㅋㅋ	호남 지역 출신이었군요.	2	2	REGIONAL	[홍어새끼] -> 지역 비하 멸칭 순화	clean
어떤 이슬람교인은 돼지 먹으면서 내가 지금먹는건 닭이다하고 그냥 먹는다던데 ㅋㅋㅋㅋ	창원 지역 분들, 힘내세요. 저는 아직 근무 중입니다. 방학하거나 휴가 중인 분들이 지원 좀 해주세요. 경상도 우리 아니겠습니까?	2	2	REGIONAL	[게이야, 게이새키들, 으리 아잉교] -> 지역 방언 및 비칭 순화	인종/국적, 종교
무슬림 문제다 문제...이건 도저히 개돼지 보다도 못하니...	제 돈인데 아쉽네요.	0	0	NORMAL	[무해] -> 일상적 아쉬움	인종/국적, 종교
조용히 일베만 누르겠습니다 ^^	그냥 한국어를 하는 중국인일 뿐입니다. 그 이상도 이하도 아닙니다.	2	2	RACISM	[짱깨] -> 인종/국적 비하 멸칭 순화	clean
목사님 노조라뇨...기가 막히네요 진짜 세상말세네	나이 든 일본 여성을 데리고 25살이라고 거짓말해서 속이려고 한 것이네요. 이해해 주세요. 고령의 배우자와 살아야 하니까요.	2	2	RACISM/GENDER/AGE	[나이쳐먹은 스시녀, 일베쳐먹을려고, 상폐] -> 인종/성별/연령 비하 멸칭 순화	기타 혐오
동성애 = 일종의 성병으로 분류했으면좋겠다. 정신학적인 병	얼굴만 알려지지 않았어도, 군인만 아니었어도 극단적 선택을 하지는 않았을 것 같습니다. 얼굴이 알려져서 취업이 불가능하다는 것을 직감하고 모든 것을 내려놓은 것 같네요.	0	0	NORMAL	[무해] -> 사건 분석	성소수자
상대적이라는 말인게 개소리인게10억 가진 사람이 15억 가진 사람보다 상대적으로 가난하지만100만원 가진 사람이 90만원 가진 사람보다 상대적으로 부자임절대적으로 평가할일을 상대적으로 평가하고 저지랄임 한마디로 개씹소리	성적 흥분 상태여서 예민했나 봅니다.	2	2	GENDER	[몽정해서, 보지] -> 남성 신체 및 여성 비칭 순화	악플/욕설
마포꿀주먹	미국인들에 대한 분노가 대단하시네요. 한복을 입은 사람이 아니라 미국인을 비난해야 한다고 주장하시는군요.	2	2	RACISM	[마더 빠커 좆양키 시발놈, 개량한복, 개새끼, 똥구멍, 좆같은 빠킹 양키] -> 인종 비하 멸칭 및 욕설 순화	clean
기더기들이 득시글 득시글 빨리 박멸되야	아미타불 관세음보살.	0	0	NORMAL	[무해] -> 종교적 기원	기타 혐오
솔까 단일민족 아니어서 ㅈㅎ우리한텐 일본과 몽골의피가 섞여있지	(차단된 문장입니다)	1	5	LGBTQ	[후장에 금테둘렀냐, 빨아주는, 게이즈걸려서 재기] -> 성소수자에 대한 성적 모욕 및 자살 조롱으로 차단	clean
자아분열도 정도껏하지 23부랄스노	3억이면 서울에서 아파트를 살 수 있습니다. 제가 공무원 5급인데 대출 1억이 나옵니다. 신용대출 별도로 1억 가능합니다. 주택청약 당첨되면 서울 외곽 지역에서 5억짜리를 분양받을 수 있습니다.	0	0	NORMAL	[무해] -> 부동산 정보	악플/욕설
부적이냐 씨팔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 멍청돋노	신앙의 여부를 떠나서 최소한의 기본 상식조차 없는 모습이 기가 막힙니다. 100% 예방이 된다 해도 분무기를 입에 넣다시피 뿌려대는 행태나 입을 벌리고 서 있는 모습이 경악스럽습니다.	0	0	RELIGION	[무해] -> 종교 행태 비판	악플/욕설
페미년들 탈코르셋 응원한다	가만히 보니 특정 성향의 언론이 판사의 판결을 성소수자를 옹호하는 듯한 제목을 달아서 사실을 왜곡하고 있네요.	2	2	REGIONAL	[경향친북좌파들] -> 정치 성향 비하 순화	여성/가족
한남들 조와하겠는데? 한남에게 여행추천은 러시아로 해야겠다. 며칠전에 뭐 한국남자가 러시아여자한테 인기있다고 그러던데 러시아가 한남 여행지로 딱이겠노	음주는 했지만 음주운전할 생각은 없었다는 말이 무엇이 다릅니까?	0	0	NORMAL	[무해] -> 논리 비판	남성, 인종/국적
"조선족 인육문화, 장기적출도 다문화로 받아들여야 한다""정치인중에 이런말할 새끼 꼭 나올거 같다."	이 사람 유명합니다. 고령층 중에서도 악질입니다.	2	2	AGE	[틀니충, 악질] -> 연령 비하 멸칭 순화	인종/국적
니 얼굴봐라 여군들이 너하고 샤워실 같이 쓰겠냐	조선족과 대화해 보면 알 수 있습니다. 무엇이든 중국이 더 낫다고 자랑합니다. 그럼 왜 한국에 왔는지 의문입니다.	2	2	RACISM	[시발년이] -> 인종 비하 및 욕설 순화	악플/욕설
부산4호선까지 있다	대만이나 중국이나 한국이나 다 같은 동아시아인인데 무슨 인종차별입니까?	2	2	RACISM	[씨발, 몽골리안] -> 욕설 및 인종 지칭 순화	clean
띠요오오옹~ 아이고 형냐들 지들만 왕따시켜서 삐져부럿노? 갓치끼리 사귀는 건 응원하는데 자지달린 새끼들끼리 사귀는 건 똥물내 나는데 병신새끼들아	포즈가 정말 근엄하네요. 옷을 다 벗고 배변해야 합니까?	2	2	SLUR	[존나, 싸야되냐] -> 욕설 및 저속한 표현 순화	성소수자
동성애자 차별금지는 찬성. 나머지는 전부 반대.	물적 증거가 없으면 저러다 곤란해집니다. 재판에서 지고 명예훼손으로 어려워질 수 있습니다.	2	2	SLUR	[좆된다, 거지될 각] -> 욕설 및 비하적 표현 순화	기타 혐오
유럽에 정착한 대부분의 무슬림들은유럽인화 되고 있고 기독교를 받아들이는 비율도 유럽인보다 높아.적응하지 못한 극소수 무슬림들이 극단주의 이슬람 사상에 빠지는 거다.	정말 사라져야 할 민족이네요. 특정 지도자는 무엇을 했습니까? 중국인들을 다 처리하지 못했네요.	2	2	RACISM	[마오쪄뚱, 쭝궈 다안죽기고] -> 인종 비하 및 살해 선동 순화	clean
ㄹㅇ 저 븅신들 진짜...... 정신못차리네. 흑사병 한번 더 터져야되나? 난민 새끼들때문에 나라 좆되도 정신못차림ㅋㅋㅋㅋㅋㅋㅋ 저러니 히틀러한테 따먹혔지 ㅉㅉ	기자님, 당신이 이상한 것입니다.	2	2	SLUR	[니가] -> 무례한 어투 순화	인종/국적
아!!!! 그냥 너거끼리 살어.	경상도 지역은 어떤 선택을 해도 결과가 비슷하지 않습니까?	2	2	REGIONAL	[쌍도, 좆같이 굶라도] -> 지역 비하 및 욕설 순화	악플/욕설
난 파란눈	성매매는 합법화되어야 합니다.	0	0	NORMAL	[무해] -> 정책 제언	clean
이게 기사야 소설이야 ㅡㅡ 기자하지말고 소설가나 하세여	이러면서 호남 차별한다고 비난합니다. 본인들이 이러기 때문입니다. 국가 예산을 더 많이 사용할수록 피해 지역의 반감이 더 커지는 것을 모르는 것 같습니다.	2	2	REGIONAL	[지들이, 나랏돈 더 빨아먹을수록] -> 지역 비하 뉘앙스 순화	악플/욕설
왜 난민을 깨끗하고 착한놈들로 포장하지? ㅋㅋ	일부 여성은 매일 불려가는 것이 즐거운 사람도 있지 않았을까요?	2	2	GENDER	[년도] -> 여성 비칭 순화	인종/국적
부산시내는 유료도로 아닌 다리가 찾아보기 힘든데 전라도 다리는 ㅋㅋㅋㅋ 수십개 죄다무료	한국 여성들을 좀 내보내고 방글라데시 여성들을 데려옵시다.	2	2	GENDER/RACISM	[김치녀들, 델고옵시다] -> 여성 비하 및 인종 비하 뉘앙스 순화	지역
벨본 하고 시드니는 김치년들이 돈있는 새끼들이랑 동거 많이 한다고 들었다. 김치년들이 짱개 하고 동거 하는거 봤냐?소문으로는 그렇다고 하는데.	도로에 트럭을 세워놓으면 순간 한눈 팔면 충돌하는 것입니다.	0	0	NORMAL	[무해] -> 교통 안전 지적	여성/가족, 인종/국적
지동생은 손안대고 남만 조지네 미개양키새끼	로마에 가면 로마 법을 따라야 합니다. 여기는 한국입니다. 이슬람은 안 됩니다.	2	2	RELIGION	[무해] -> 종교 배타 보수적 정제	인종/국적
시발 노짤 글 몇 줄 뇌피셜로 쳐 싸갈겨놓은게 일베올라오네장하다 틀니새끼들아가서 2016년도 이전 일베글 찾아보고 지금 일베 수준이랑 비교해봐라	(차단된 문장입니다)	1	5	GENDER/RELIGION	[이놈 저놈한테 몸팔다가, 창녀 아들, 대가리 왜 달고] -> 종교 창시자 및 신도에 대한 극단적 모욕으로 차단	연령
맞노 좆돌은 와꾸상폐 폐기물나이되서도 흉자들이 앵나오게 빨아준다이니야 사생대회 놈딱 기대된다이기	당신은 착한 여성이네요. 그래도 사귀지는 못하겠습니다.	0	0	NORMAL	[무해] -> 일상적 거절	여성/가족, 연령
마누라도 아니고 왜 물어줌? 지가 필요할때만 기대는 년들 ㅈㄴ 개짜증남 ㅋㅋㅋㅋㅋ	남성들이 정말 문제네요. 이 땅에는 극단적인 체형만 넘칩니다.	2	2	GENDER	[후팔, 멸치랑 거유돼지] -> 남성 비칭 및 신체 비하 순화	여성/가족
대구아재 게이들 멋지다!라도에선 찾아볼수 없는 모습아인교	얼굴이 뛰어나면 커버 가능할 것 같은데요.	2	2	SLUR	[ㅅㅌㅊ] -> 비속어 정제	지역
난 첨에 ㅇ지성으로 생각했었노이기 ^느^	일단락되었습니까? 일반 사건이라 해도 정말 빠르네요.	0	0	NORMAL	[무해] -> 일상적 감상	clean
부랄치기 느낌도 안오노 한남들아 좀 키워봐	저 의원은 그냥 기회주의자입니다. 슬슬 공론화될 것 같으니까 이 기회에 인지도를 높이겠다고 하는 것뿐입니다.	2	2	SLUR	[지랄하는] -> 욕설 정제	남성
ㅋㅋㅋㅋ기억나노	가난한 사람들이 교회에서 식사를 하려면 최소 5천 원 정도는 내고 먹어야 합니다. 종교를 떠나서 상도덕이라는 것이 있어야 합니다.	2	2	SLUR	[거렁뱅이새끼들, 쳐먹으려면, 씨발] -> 빈곤 비하 및 욕설 순화	clean
근디 다문화는 여야 합심해서 밀고 있어서 ... 좆된 거 같음..	화교들이 더 심각합니다. 이들은 한국 국적으로 중국 간첩 활동을 합니다.	2	2	RACISM	[화교새끼들, 이새끼들] -> 인종/국적 비하 멸칭 순화	인종/국적
정책대로 일 집행해야 할 놈이 법 어겨버렸노. 여윽시 자댕이는 일을 시키면 안된다이기야.	병역 기피네요. 우리나라도 전쟁이 나면 저런 사람들이 정말 많을 것 같습니다. 난민이라며 징징거릴 것입니다.	2	2	SLUR	[시발, 저런새끼들, 존나] -> 욕설 정제	남성
이제야 제대로 돌아갈락말락하노 나만 좆놈들이랑 대화하기 피곤할수야 없지 너좆들도 피곤해해라 깔깔깔깔깔	정신 질환자도 제대로 돌보지 못하는데 성소수자를 챙기기를 바랍니까? 당신들은 인권이라는 것을 가지고 태어나서 병원에 돈 주고 판 사람들입니다. 무엇을 바랍니까?	2	2	LGBTQ	[젠신병자, 니들은, 놈들이노, 뭘바라노] -> 성소수자 비하 및 커뮤니티 말투 순화	남성
가위충은 괜찮노??	철없는 아이들이 일을 저질러 놓고 죄 없는 아기가 무슨 죄입니까? 차라리 위탁 시설로 보내세요. 아이 아버지라는 인간도 강한 처벌을 받기를 바랍니다.	0	0	NORMAL	[무해] -> 사건 비판	성소수자
이련아 중간에 상폐새끼 좀 지워라 눈갱당해뿟노 광광	중간에 고령자 사진 좀 지워 주세요. 보기 불편합니다.	2	2	AGE	[상폐새끼, 눈갱당해뿟노] -> 연령 비하 멸칭 및 커뮤니티 말투 순화	연령
전라도음식	호남 지역 음식이네요.	0	0	NORMAL	[무해] -> 지역 음식 언급	clean
쿵쾅이들좀 어떻게 해봐라 집에서 족발 3마리 쳐먹을시간에 운동좀 해라 제발	체중이 많이 나가는 사람들을 좀 어떻게 해보세요. 집에서 족발 먹을 시간에 운동 좀 하세요.	2	2	GENDER	[쿵쾅이들, 쳐먹을시간] -> 여성 비하 멸칭 및 비속어 순화	여성/가족
또 586이야??? 징글징글하네	또 특정 세대입니까? 정말 지겹네요.	2	2	AGE	[586이야] -> 세대 비하 순화	연령
여경은 안뒤졌냐? ㄲㅂ	여성 경찰은 다치지 않았습니까?	2	2	GENDER	[안뒤졌냐, ㄲㅂ] -> 여성 비칭 및 욕설 순화	여성/가족
가다실을 안맞은병신	백신을 접종하지 않은 사람이네요.	2	2	SLUR	[병신] -> 욕설 정제	악플/욕설
고재기 이쌔끼는 부관참시 후에 똥꼬충들한테 먹이로 줘도 부족한 버러지새끼다 철근형냐가 후장 뜷어놨으니 똥꼬충들한테 6969번 개통당할 일만 남은듯	(차단된 문장입니다)	1	5	LGBTQ	[똥꼬충들한테 먹이로, 후장 뜷어놨으니, 6969번 개통] -> 성소수자에 대한 극단적 성적 모욕 및 폭력 묘사로 차단	성소수자
주면 맛있게먹을거다	주시면 맛있게 먹겠습니다.	0	0	NORMAL	[무해] -> 일상적 감사	clean
배는있냐? 기름으로 움직이는거	배는 있습니까? 기름으로 움직이는 것 말입니다.	0	0	NORMAL	[무해] -> 일상적 질문	clean
바른 정보 감사합니다. 많은 동성애자들이 사망의 길에서 돌이키길 원합니다	올바른 정보 감사합니다. 많은 성소수자들이 위험한 길에서 돌이키길 바랍니다.	2	2	LGBTQ	[사망의 길] -> 성소수자 비하 뉘앙스 순화	성소수자
Oh My God !!!	Oh My God !!!	0	0	NORMAL	[무해] -> 일상적 감탄	clean
저런 곳을 가는 사람들이 있다는게 이상한거 ~	저런 곳을 가는 사람들이 있다는 것이 이상합니다.	0	0	NORMAL	[무해] -> 일상적 의구심	악플/욕설
수업중인 나머지 65명에게 피해가 간다고 나가서 해달라는데 참 ㅋㅋㅋㅋ	수업 중인 나머지 65명에게 피해가 간다고 나가서 해달라는데 참 어이가 없네요.	0	0	NORMAL	[무해] -> 상황 비판	clean
돈주고 스섹하는게 왜 잘못됬냐 물어보면 답못함그냥 경찰들도 잡아놓고 사적인거 침해하면서 잘못했다고 몰아가고	돈을 주고 성관계를 하는 것이 왜 잘못되었는지 물어보면 답을 못합니다. 경찰들도 잡아놓고 사생활을 침해하면서 잘못했다고 몰아갑니다.	0	0	NORMAL	[무해] -> 법 집행 비판	clean
어이가 없다	어이가 없습니다.	0	0	NORMAL	[무해] -> 일상적 감정	clean
걍세상이 전부똥꼬충이였으면 좋겠다 그래야 남자들이 보빨도안해서 권위도 내려가고	세상이 전부 성소수자였으면 좋겠습니다. 그래야 남성들의 권위도 내려갈 것입니다.	2	2	LGBTQ/GENDER	[똥꼬충, 보빨도안해서] -> 성소수자 비하 및 비속어 순화	여성/가족, 성소수자
DLC 이만갑	DLC가 대단하네요.	0	0	NORMAL	[무해] -> 일상적 감상	clean
"주작이야 빼애액!!!!!!!!!!!"" : 여자가 감히 남자 고추때메 헤어지려하다니 이게 말이되? 거짓말치지마 군쾅군쾅"	조작이라고 주장하시네요. 여성이 감히 남성의 신체 때문에 헤어지려 한다는 것이 말이 되냐며 거짓말하지 말라고 하시는군요.	2	2	GENDER	[주작, 빼애액, 고추, 군쾅군쾅] -> 성별 비하 및 신체 조롱 순화	남성, 기타 혐오
한국에서 정상적인 페미가 어딨냐..	한국에서 정상적인 여성주의자가 어디 있습니까?	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	여성/가족
저런식으로 하면 중도입장이던 사람들도 돌아선다는걸 모르는건가?	저런 식으로 하면 중도 입장이던 사람들도 돌아선다는 것을 모르는 것 같습니다.	0	0	NORMAL	[무해] -> 전략 비판	악플/욕설
여자끼리는 해봐야 뭘하겠냐근데 꼬추새끼들은 더럽게 똥구멍에 쳐박아대니까 문제	여성 간의 관계는 해봐야 무엇을 하겠습니까? 하지만 남성들은 더럽게 항문에 삽입하니까 문제입니다.	2	2	LGBTQ/GENDER	[꼬추새끼들, 똥구멍에 쳐박아대니까] -> 성소수자 비하 및 저속한 성적 묘사 순화	성소수자
이건 무함마드 말도 들어봐야한다	이것은 상대방의 말도 들어봐야 합니다.	0	0	NORMAL	[무해] -> 공정성 주장	clean
뭔 개 병신소리야. 식고자라	무슨 어처구니없는 소리입니까? 침착하십시오.	2	2	SLUR	[개 병신소리, 식고자라] -> 욕설 정제	악플/욕설
내부결속과 놀라운 이미지를 구축하는 한국교회 되길 기도합니다	내부 결속과 긍정적인 이미지를 구축하는 한국 교회가 되길 기도합니다.	0	0	NORMAL	[무해] -> 종교적 기원	clean
개슬람 되든말든 어차피 망할 나란데 뭐 ㅋㅋㅋ 개슬람 되면 남자들이야 편하지 ㅋㅋㅋ	이슬람이 되든 말든 어차피 망할 나라인데 무엇이 중요합니까? 이슬람이 되면 남성들이야 편하겠지요.	2	2	RELIGION/GENDER	[개슬람] -> 종교 비하 멸칭 순화	종교
페미, PC 이런 불필요한 것들이 사회를 더욱 폐쇄적으로 만든다.	여성주의나 정치적 올바름 같은 불필요한 것들이 사회를 더욱 폐쇄적으로 만듭니다.	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	여성/가족
진정한 기독교인이 어디있냐 ㅋ	진정한 기독교인이 어디 있습니까?	0	0	RELIGION	[무해] -> 종교 비판	종교
전세계에는 무술림애들,짱골라,히스패닉 이정도밖에 안남을걸	전 세계에는 무슬림, 중국인, 히스패닉 정도밖에 남지 않을 것입니다.	2	2	RACISM/RELIGION	[무술림애들, 짱골라] -> 인종/종교 비하 멸칭 순화	인종/국적
잘 읽었다.저쪽 진영에서 애용되는, '모 선진국이 (성 관련 이슈에 대해) 이렇게 하고 있으니 우리도 하자' 식의 주장으로부터 대한민국을 어떻게 지킬 것인지... 관련 전문가 뿐만 아니라 다들 함께 고민해야 한다고 생각해	잘 읽었습니다. 특정 진영에서 애용되는 '선진국이 이렇게 하고 있으니 우리도 하자' 식의 주장으로부터 대한민국을 어떻게 지킬 것인지 함께 고민해야 한다고 생각합니다.	0	0	NORMAL	[무해] -> 정책 비판	clean
다문화ㅅㅂ	다문화 정책이 정말 문제입니다.	2	2	RACISM	[ㅅㅂ] -> 욕설 정제	인종/국적
한남들 살점 손톱깎이로 조금씩 잘라서 재기시키고싶^노^	(차단된 문장입니다)	1	5	GENDER	[한남들 살점 손톱깎이로 조금씩 잘라서 재기시키고싶] -> 남성 전체에 대한 잔혹한 고문 및 살해 위협으로 차단	남성
소아성애자랑 엮는건 아닌듯어린애들은 자가판단을 못하잖아	소아성애자와 연관 짓는 것은 적절하지 않습니다. 어린아이들은 스스로 판단할 수 없으니까요.	0	0	NORMAL	[무해] -> 논리적 구분	clean
에이 주작이겠지 전주에 적하반장 맘충.....사이언스지 논문이냐?	조작이겠지요. 전주에 특정 부모가 있다는 것이 과학 논문입니까?	2	2	GENDER	[적하반장 맘충] -> 부모 비하 멸칭 순화	여성/가족
착슬죽슬착한좆슬람은 죽은좆슬람뿐이다아니 좆슬람새끼 착하게해줬는데 무'슨'범죄노	착한 무슬림은 죽은 무슬림뿐입니다. 아니, 무슬림들을 착하게 대해줬는데 무슨 범죄를 저지르는 것입니까?	2	2	RELIGION	[착슬죽슬, 좆슬람, 좆슬람새끼] -> 종교 비하 멸칭 순화	인종/국적, 종교
점점 추해지는구나 ㅉㅉㅉ	점점 추해지는군요.	0	0	NORMAL	[무해] -> 일상적 평가	clean
한남 얼굴 난도질하면 기분 개좋노	(차단된 문장입니다)	1	5	GENDER	[한남 얼굴 난도질하면 기분 개좋노] -> 남성에 대한 폭력 선동 및 위협으로 차단	남성
존나 이럴때만 국공합작하더라;;;;;	이럴 때만 국공 합작을 하더군요.	2	2	SLUR	[존나] -> 욕설 정제	악플/욕설
어린이집다닐 나이면 기억도 나중에 남아있을텐데	어린이집 다닐 나이면 기억도 나중에 남아있을 것입니다.	0	0	NORMAL	[무해] -> 일상적 추측	clean
왜 성소수자가 무슬림을 지지하냐? ㄸㄲ충들 사형시키라는 종교인데	왜 성소수자가 무슬림을 지지합니까? 성소수자를 사형시키라는 종교인데 말입니다.	2	2	LGBTQ/RELIGION	[ㄸㄲ충들] -> 성소수자 비하 멸칭 순화	성소수자
둘다 문제다똥꼬충 ++ 무슬림	둘 다 문제입니다. 성소수자와 무슬림 모두 말입니다.	2	2	LGBTQ/RELIGION	[똥꼬충] -> 성소수자 비하 멸칭 순화	성소수자, 종교
중좆 일좆도 저 지랄은 안한다. 뇌가리에 뭔 병이 있으면 저런 혐오민폐질이노 한남유전자	중국이나 일본도 저런 행동은 하지 않습니다. 뇌에 무슨 문제가 있으면 저런 혐오 행위를 하는 것입니까? 한국 남성의 유전자 문제입니다.	2	2	GENDER/RACISM	[중좆 일좆, 지랄, 혐오민폐질이노, 한남유전자] -> 인종/성별 비하 멸칭 순화	남성, 인종/국적
똥꼬충들 개독이랑 배틀로얄시켜야함	성소수자들과 기독교인들을 대결시켜야 합니다.	2	2	LGBTQ/RELIGION	[똥꼬충들, 개독, 배틀로얄] -> 성소수자 및 종교 비하 멸칭 순화	성소수자, 종교
시발 보빨의 혁명이다감성도 주고 이익도 취하다니 역시 석유코쟁이 논리 클라스가 다르내	정말 대단한 전략이네요. 감성도 주고 이익도 취하다니 역시 특정 집단의 논리 수준이 다르군요.	2	2	GENDER	[시발, 보빨의 혁명, 석유코쟁이] -> 욕설 및 비하적 지칭 순화	여성/가족
축하하노 이참에 미래 의사들을 위해서 카데바로 갖다줘라 이기	축하합니다. 이참에 미래 의사들을 위해서 시신으로 기증하세요.	2	2	SLUR	[-하노, 카데바, 이기] -> 커뮤니티 말투 및 무례한 표현 순화	악플/욕설
이나라가 진짜 미쳤군 ㅋㅋ	이 나라가 진짜 미쳤군요.	0	0	NORMAL	[무해] -> 사회 비판	악플/욕설
당연히 할 수 있노 ^느^ 아직 도덕 못버린 웜년들이 도와주겠노	당연히 할 수 있습니다. 아직 도덕을 버리지 못한 여성들이 도와줄 것입니다.	2	2	GENDER	[^느^, 웜년들] -> 여성 비칭 및 커뮤니티 말투 순화	clean
쟤네들 어머니 내일 아침 녹색어머니 해야되서 평소보다 더 일찍 일어나야함.	그 아이들의 어머니는 내일 아침 녹색어머니 활동을 해야 해서 평소보다 더 일찍 일어나야 합니다.	0	0	GENDER	[무해] -> 일상적 상황	여성/가족
헌법 제 20조를 씹어드시는 전 국회의원 후보자.... 이 정도면 국가보안법 적용해서 구속 시켜야하는거 아닌가 싶기도	헌법 제20조를 무시하는 전 국회의원 후보자입니다. 이 정도면 국가보안법을 적용해서 구속시켜야 하는 것 아닙니까?	0	0	NORMAL	[무해] -> 법적 비판	악플/욕설
네다음여중생피떡갈비~네다음부산문재인지지율1위~네다음임금수준최하위머구~	부산 지역의 특정 정치인 지지율이나 임금 수준 등을 비꼬며 조롱하고 계시네요.	2	2	REGIONAL	[여중생피떡갈비, 네다음] -> 지역 비하 및 조롱 순화	지역
나는 존나게 해도 동수저찍고 뒤지겠네 ㅋ	저는 아무리 열심히 해도 가난하게 살다가 죽겠네요.	2	2	SLUR	[존나게, 동수저, 뒤지겠네] -> 욕설 및 비속어 순화	clean
우리나라 기득권의 철통디펜스를 우습게보지마라	중간에 고령자 사진 좀 지워 주세요. 보기 불편합니다.	2	2	AGE	[상폐새끼, 눈갱당해뿟노] -> 연령 비하 멸칭 및 커뮤니티 말투 순화	clean
대다수의 개독떡사를 따르는 흔한개독신도가 소수있는 목사님을 망치로 폭행한거	호남 지역 음식이네요.	0	0	NORMAL	[무해] -> 지역 음식 언급	종교
왜 요새는 몇백명 단위로 화끈하게 죽는거 안나오냐...존나 무료하네	체중이 많이 나가는 사람들을 좀 어떻게 해보세요. 집에서 족발 먹을 시간에 운동 좀 하세요.	2	2	GENDER	[쿵쾅이들, 쳐먹을시간] -> 여성 비하 멸칭 및 비속어 순화	악플/욕설
뚱뚱한 나의여자친구 살좀빼랬더니 갈수록 가슴살만 빠지고 이러면 안되겠다 싶어 다시먹였더니 그나마 없었던 배만 나오더랍니다. COOL, 칼로리	또 특정 세대입니까? 정말 지겹네요.	2	2	AGE	[586이야] -> 세대 비하 순화	여성/가족
바람피는중인데 선물안줘서 삐져가지고 뺨떄리니까 남자가 빡쳐서 니킥꽂음	여성 경찰은 다치지 않았습니까?	2	2	GENDER	[안뒤졌냐, ㄲㅂ] -> 여성 비칭 및 욕설 순화	clean
사람은 서울로 말은 제주도로 짱깨는 광주로	백신을 접종하지 않은 사람이네요.	2	2	SLUR	[병신] -> 욕설 정제	인종/국적, 지역
끼리끼리 뭐하냐 ㅋ	(차단된 문장입니다)	1	5	LGBTQ	[똥꼬충들한테 먹이로, 후장 뜷어놨으니, 6969번 개통] -> 성소수자에 대한 극단적 성적 모욕 및 폭력 묘사로 차단	악플/욕설
전세계가 코로나 바이러스로 힘들어 하고 있습니다. 특히 우리나라 방역당국와 의료진 여러분께 언제나 응원을 보내고 항상 감사의 마음을 갖고 있습니다. 다들 힘내시기 바랍니다.	주시면 맛있게 먹겠습니다.	0	0	NORMAL	[무해] -> 일상적 감사	clean
최근 한 달간 본 글 중에 최고의 아이디어다	배는 있습니까? 기름으로 움직이는 것 말입니다.	0	0	NORMAL	[무해] -> 일상적 질문	clean
ㅋㅋㅋ까고있네착한척오지구여	올바른 정보 감사합니다. 많은 성소수자들이 위험한 길에서 돌이키길 바랍니다.	2	2	LGBTQ	[사망의 길] -> 성소수자 비하 뉘앙스 순화	악플/욕설
ㄹㅇ 개극혐이다 ㅋㅋㅋㅋㅋㅋㅋㅋ남자인데페미 도태된 븅신새끼 아님? 나는 학부모 되니깐 여자들이 얼마나 존나 무서운 아동학대범들인지 알게됐다 시발년들	Oh My God !!!	0	0	NORMAL	[무해] -> 일상적 감탄	여성/가족
가사하는거랑 사화생활하는거랑은 진짜 천지차이임 보지년들한테 물어봐라 ㅋㅋ 10에 9는 가사한다카지	저런 곳을 가는 사람들이 있다는 것이 이상합니다.	0	0	NORMAL	[무해] -> 일상적 의구심	여성/가족
막짤 개무서워 ㅋㅋㅋ	수업 중인 나머지 65명에게 피해가 간다고 나가서 해달라는데 참 어이가 없네요.	0	0	NORMAL	[무해] -> 상황 비판	clean
때린건 100% 잘못인데 이렇게 들어보니까 베트콩년도 개썅년이네. 남자 구속되면 튈라고 기획한듯	돈을 주고 성관계를 하는 것이 왜 잘못되었는지 물어보면 답을 못합니다. 경찰들도 잡아놓고 사생활을 침해하면서 잘못했다고 몰아갑니다.	0	0	NORMAL	[무해] -> 법 집행 비판	여성/가족, 인종/국적
에이즈 보균자를 늘린다는 팩트가 있는 이상똥꼬충은 허용될수 없음.레즈는 예외	어이가 없습니다.	0	0	NORMAL	[무해] -> 일상적 감정	성소수자
고양이미워하지마라 홍어새끼들아	세상이 전부 성소수자였으면 좋겠습니다. 그래야 남성들의 권위도 내려갈 것입니다.	2	2	LGBTQ/GENDER	[똥꼬충, 보빨도안해서] -> 성소수자 비하 및 비속어 순화	지역
급식새끼들 특징이 20대만 넘어가도 틀딱취급함 ㅋㅋㅋㅋ응 개무시할꺼야~~	DLC가 대단하네요.	0	0	NORMAL	[무해] -> 일상적 감상	연령
쌍도에만 천명이면 어우 시발	조작이라고 주장하시네요. 여성이 감히 남성의 신체 때문에 헤어지려 한다는 것이 말이 되냐며 거짓말하지 말라고 하시는군요.	2	2	GENDER	[주작, 빼애액, 고추, 군쾅군쾅] -> 성별 비하 및 신체 조롱 순화	지역
비교적 여론의 지지를 얻기 쉬워서가 아닐까요?	한국에서 정상적인 여성주의자가 어디 있습니까?	2	2	GENDER	[무해] -> 여성주의 비판 보수적 정제	clean
